"ID";"Tipo";"Estado";"Data da solicitação";"Software/componente";"Assunto";"Autor";"Idade";"Data do fechamento"
"NEW-877";"Nova funcionalidade";"OFF";"20/07/2010";"Monnae";"Avisar a data de aniversário do cliente";"Daiane Faé";272;"19/04/2011"
"CHG-939";"Mudança";"OFF";"20/07/2010";"Sicopri";"Localizar a partir da digitação das primeiras letras";"Daiane Faé";173;"11/01/2011"
"NEW-940";"Nova funcionalidade";"OFF";"20/07/2010";"Sicopri";"Enviar notas individualmente e automaticamente";"Daiane Faé";407;"02/09/2011"
"CHG-855";"Mudança";"OFF";"22/07/2010";"Facture-e";"Remoção do Relatório de Transportes Realizados";"Carlos Fim";329;"15/06/2011"
"CHG-856";"Mudança";"OFF";"22/07/2010";"Facture-e";"Remoção do mecanismo de exportação/importação de notas fiscais";"Carlos Fim";329;"15/06/2011"
"CHG-857";"Mudança";"OFF";"22/07/2010";"Facture-e";"Remoção do mecanismo de exportação para o software Apollo";"Carlos Fim";329;"15/06/2011"
"CHG-858";"Mudança";"OFF";"22/07/2010";"Facture-e";"Adequação do Cadastro de Transportadores às definições da NF-e";"Carlos Fim";329;"15/06/2011"
"CHG-859";"Mudança";"OFF";"22/07/2010";"Facture-e";"Modificar a forma como o destinatário é incluído em uma nota fiscal";"Carlos Fim";329;"15/06/2011"
"CHG-860";"Mudança";"OFF";"22/07/2010";"Facture-e";"Modificar a forma como o Transportador é incluído em uma nota fiscal";"Carlos Fim";329;"15/06/2011"
"CHG-861";"Mudança";"OFF";"22/07/2010";"Facture-e";"Remoção da opção de validação de documentos das configurações do sistema";"Carlos Fim";329;"15/06/2011"
"CHG-862";"Mudança";"OFF";"22/07/2010";"Facture-e";"Remoção da opção que permite o cadastro de destinatários/transportadores com o mesmo documento";"Carlos Fim";329;"15/06/2011"
"NEW-864";"Nova funcionalidade";"OFF";"22/07/2010";"Facture-e";"Criar CTRC eletrônico (CT-e)";"Carlos Fim";572;"13/02/2012"
"NEW-866";"Nova funcionalidade";"OFF";"22/07/2010";"Facture-e";"Envio de NFe ao Destinatário";"Carlos Fim";329;"15/06/2011"
"NEW-868";"Nova funcionalidade";"OFF";"22/07/2010";"Facture-e";"Aviso ao usuário sobre notas não enviadas";"Carlos Fim";329;"15/06/2011"
"BUG-869";"Falha/erro";"OFF";"22/07/2010";"Facture-e";"Erro ao enviar notas fiscais eletrônicas";"Carlos Fim";329;"15/06/2011"
"CHG-870";"Mudança";"OFF";"22/07/2010";"Facture-e";"Falta de indicação de atividade em ações demoradas";"Carlos Fim";375;"01/08/2011"
"CHG-871";"Mudança";"OFF";"22/07/2010";"Facture-e";"Revisão da emissão de notas fiscais complementares";"Carlos Fim";408;"02/09/2011"
"BUG-872";"Falha/erro";"OFF";"22/07/2010";"Facture-e";"Falta do campo NCM";"Carlos Fim";329;"15/06/2011"
"BUG-873";"Falha/erro";"OFF";"22/07/2010";"Facture-e";"Erro quando é inserido um NCM inexistente";"Carlos Fim";236;"14/03/2011"
"NEW-875";"Nova funcionalidade";"OFF";"22/07/2010";"Facture-e";"Criação do módulo de Controle de Estoque";"Carlos Fim";329;"15/06/2011"
"NEW-876";"Nova funcionalidade";"OFF";"22/07/2010";"Facture-e";"Controle de perdas";"Carlos Fim";329;"15/06/2011"
"CHG-878";"Mudança";"OFF";"22/07/2010";"Facture-e";"Adequação à versão 2.0 da NF-e";"Carlos Fim";329;"15/06/2011"
"BUG-880";"Falha/erro";"OFF";"22/07/2010";"Facture-e";"Composição do Valor do Frete no CTRC";"Carlos Fim";236;"14/03/2011"
"BUG-881";"Falha/erro";"OFF";"22/07/2010";"Facture-e";"Natureza de Operação inalterável em Notas de Entrada";"Carlos Fim";329;"15/06/2011"
"BUG-882";"Falha/erro";"OFF";"22/07/2010";"Facture-e";"Erro no Campo 04 (Data de emissão/utilização) do Registro 70 do Sintegra";"Carlos Fim";329;"15/06/2011"
"BUG-883";"Falha/erro";"OFF";"22/07/2010";"Facture-e";"Bloquear data de entrada inferior a data de emissão";"Carlos Fim";329;"15/06/2011"
"CHG-884";"Mudança";"OFF";"22/07/2010";"Facture-e";"Reformulação do Layout de Cadastro do CTRC";"Carlos Fim";329;"15/06/2011"
"BUG-885";"Falha/erro";"OFF";"22/07/2010";"Facture-e";"Erros no cadastro de CTRC";"Carlos Fim";408;"02/09/2011"
"NEW-886";"Nova funcionalidade";"OFF";"22/07/2010";"Facture-e";"Aviso de expiração do sistema antecipadamente";"Carlos Fim";408;"02/09/2011"
"NEW-887";"Nova funcionalidade";"OFF";"22/07/2010";"Facture-e";"Exibir coluna Quantidade no Grid";"Carlos Fim";236;"14/03/2011"
"NEW-891";"Nova funcionalidade";"OFF";"22/07/2010";"Monnae";"Informações complementares de clientes no lançamento de títulos";"Carlos Fim";272;"19/04/2011"
"CHG-892";"Mudança";"OFF";"22/07/2010";"Monnae";"Alteração do cadastro de planos de contas";"Carlos Fim";408;"02/09/2011"
"CHG-893";"Mudança";"OFF";"22/07/2010";"Monnae";"Unificar o cadastro de clientes e fornecedores";"Carlos Fim";408;"02/09/2011"
"NEW-895";"Nova funcionalidade";"OFF";"22/07/2010";"Monnae";"Mala direta";"Carlos Fim";408;"02/09/2011"
"NEW-897";"Nova funcionalidade";"OFF";"22/07/2010";"Monnae";"Adição de campos de contato";"Carlos Fim";408;"02/09/2011"
"NEW-898";"Nova funcionalidade";"OFF";"22/07/2010";"Monnae";"Impressão de Recibo para transferências";"Carlos Fim";272;"19/04/2011"
"CHG-899";"Mudança";"OFF";"22/07/2010";"Monnae";"Mostrar somatória do grupo ao emitir o balancete gerencial";"Carlos Fim";453;"17/10/2011"
"CHG-903";"Mudança";"OFF";"22/07/2010";"Monnae";"Origem do gráfico de Fluxo de Caixa";"Carlos Fim";483;"17/11/2011"
"BUG-905";"Falha/erro";"OFF";"22/07/2010";"Monnae";"Erro ao digitar login incorreto seguido de aspas simples";"Carlos Fim";12;"03/08/2010"
"NEW-906";"Nova funcionalidade";"OFF";"22/07/2010";"Monnae";"Geração de novos gráficos";"Carlos Fim";408;"02/09/2011"
"BUG-908";"Falha/erro";"OFF";"22/07/2010";"Monnae";"Erro ao filtrar a coluna valor informando um texto no campo a ser filtrado";"Carlos Fim";272;"19/04/2011"
"BUG-909";"Falha/erro";"OFF";"22/07/2010";"Monnae";"Erro de conversão ao incluir filtro na coluna Valor";"Carlos Fim";272;"19/04/2011"
"BUG-910";"Falha/erro";"OFF";"22/07/2010";"Monnae";"Erro ao filtrar a coluna código informando número com vírgula";"Carlos Fim";272;"19/04/2011"
"NEW-911";"Nova funcionalidade";"OFF";"22/07/2010";"Monnae";"Localizar diretamente no grid, ao digitar as primeiras letras";"Carlos Fim";408;"02/09/2011"
"BUG-912";"Falha/erro";"OFF";"22/07/2010";"Monnae";"Erro de conexão com o banco de dados";"Carlos Fim";12;"03/08/2010"
"NEW-913";"Nova funcionalidade";"OFF";"22/07/2010";"School (desktop)";"Lançamento de notas e faltas via Web";"Carlos Fim";327;"14/06/2011"
"CHG-914";"Mudança";"OFF";"22/07/2010";"School (desktop)";"Ata de Resultados Finais para alunos avançados";"Carlos Fim";550;"23/01/2012"
"NEW-915";"Nova funcionalidade";"ACE";"22/07/2010";"School (desktop)";"Controle de faltas de professores";"Carlos Fim";1000;
"NEW-916";"Nova funcionalidade";"ACE";"22/07/2010";"School (desktop)";"Relatório de controle de merenda escolar";"Carlos Fim";1000;
"CHG-917";"Mudança";"OFF";"22/07/2010";"School (desktop)";"Excluir disciplinas de uma série durante o ano letivo";"Carlos Fim";327;"14/06/2011"
"NEW-918";"Nova funcionalidade";"OFF";"22/07/2010";"School (desktop)";"Backup na Finalização do Ano Letivo";"Carlos Fim";327;"14/06/2011"
"NEW-919";"Nova funcionalidade";"OFF";"22/07/2010";"School (desktop)";"Definição de atributos para o Conceito";"Carlos Fim";327;"14/06/2011"
"NEW-920";"Nova funcionalidade";"OFF";"22/07/2010";"School (desktop)";"Atividades complementares";"Carlos Fim";695;"15/06/2012"
"NEW-921";"Nova funcionalidade";"OFF";"22/07/2010";"School (desktop)";"Cadastro de funcionários";"Carlos Fim";327;"14/06/2011"
"NEW-922";"Nova funcionalidade";"OFF";"22/07/2010";"School (desktop)";"Segunda opção de Histórico";"Carlos Fim";327;"14/06/2011"
"CHG-923";"Mudança";"OFF";"22/07/2010";"School (desktop)";"Inserir traço no espaço vazio do histórico";"Carlos Fim";217;"22/02/2011"
"CHG-924";"Mudança";"OFF";"22/07/2010";"School (desktop)";"Ata de Resultados Finais";"Carlos Fim";217;"22/02/2011"
"NEW-925";"Nova funcionalidade";"OFF";"22/07/2010";"Sicopri";"Alteração na inclusão de nota fiscal";"Carlos Fim";173;"11/01/2011"
"CHG-926";"Mudança";"OFF";"22/07/2010";"Sicopri";"Lentidão no tempo de processamento no controle de processo";"Carlos Fim";407;"02/09/2011"
"CHG-927";"Mudança";"OFF";"22/07/2010";"Sicopri";"Alteração dos campos no cadastro de notas";"Carlos Fim";173;"11/01/2011"
"CHG-928";"Mudança";"OFF";"22/07/2010";"Sicopri";"Consultar todos os lotes gerados";"Carlos Fim";407;"02/09/2011"
"CHG-929";"Mudança";"OFF";"22/07/2010";"Sicopri";"Adequação às tabelas da SEFAZ";"Carlos Fim";173;"11/01/2011"
"NEW-930";"Nova funcionalidade";"OFF";"22/07/2010";"Sicopri";"Controle de notas fiscais não Cadastrada";"Carlos Fim";302;"20/05/2011"
"CHG-931";"Mudança";"OFF";"22/07/2010";"Sicopri";"Separar NIRF e INCRA na tabela de consulta";"Carlos Fim";173;"11/01/2011"
"BUG-932";"Falha/erro";"OFF";"22/07/2010";"Sicopri";"Erro ao inserir empresa que contém apóstrofo na razão social";"Carlos Fim";16;"06/08/2010"
"CHG-933";"Mudança";"OFF";"22/07/2010";"Sicopri";"Seqüência de apresentação dos dados";"Carlos Fim";302;"20/05/2011"
"CHG-934";"Mudança";"OFF";"22/07/2010";"Sicopri";"Opção manter o nome do Produtor e Empresas separados";"Carlos Fim";302;"20/05/2011"
"BUG-935";"Falha/erro";"OFF";"22/07/2010";"Sicopri";"Erro de conexão com o banco de dados";"Carlos Fim";16;"06/08/2010"
"BUG-941";"Falha/erro";"OFF";"22/07/2010";"Facture-e";"Erro na formatação do campo ""Referência""";"Carlos Henrique";328;"15/06/2011"
"CHG-942";"Mudança";"OFF";"23/07/2010";"Facture-e";"Bloquear cadastro de CTRC no menu Notas Fiscais";"Carlos Henrique";328;"15/06/2011"
"BUG-943";"Falha/erro";"OFF";"23/07/2010";"School (desktop)";"Erro ao incluir uma série pelo cadastro de turmas";"Uiaciane";90;"20/10/2010"
"BUG-944";"Falha/erro";"OFF";"23/07/2010";"School (desktop)";"Erro ao incluir disciplinas no cadastro de turmas";"Uiaciane";90;"20/10/2010"
"BUG-946";"Falha/erro";"OFF";"23/07/2010";"Facture-e";"Erro ao Gerar XML para Destinatário";"Uiaciane";327;"15/06/2011"
"BUG-947";"Falha/erro";"OFF";"23/07/2010";"School (desktop)";"Falha na guia de cadastro de documentos ao alterar ou incluir um Professor";"Uiaciane";90;"20/10/2010"
"BUG-948";"Falha/erro";"OFF";"26/07/2010";"Monnae";"Erro ao exportar dados no Windows 7";"Uiaciane";8;"03/08/2010"
"BUG-949";"Falha/erro";"OFF";"26/07/2010";"School (desktop)";"Erro ao emitir o Relatório de Freqüência de Alunos";"Uiaciane";87;"20/10/2010"
"BUG-950";"Falha/erro";"OFF";"26/07/2010";"School (desktop)";"Erro no campo Aulas Dadas no cadastro de notas";"Uiaciane";87;"20/10/2010"
"BUG-959";"Falha/erro";"OFF";"28/07/2010";"Facture-e";"Erro no Tamanho do Campo NCM na Impressão do  Danfe";"Uiaciane";9;"06/08/2010"
"NEW-960";"Nova funcionalidade";"OFF";"28/07/2010";"Facture-e";"Transformação na unidade de um produto";"Diego";322;"15/06/2011"
"CHG-961";"Mudança";"OFF";"28/07/2010";"Facture-e";"Alteração do valor médio do estoque";"Diego";401;"02/09/2011"
"BUG-962";"Falha/erro";"OFF";"28/07/2010";"Facture-e";"Notas fiscais canceladas causando diferença no estoque";"Carlos Fim";322;"15/06/2011"
"CHG-963";"Mudança";"OFF";"28/07/2010";"Facture-e";"Remoção da funcionalidade ""kits de produtos""";"Carlos Fim";322;"15/06/2011"
"BUG-964";"Falha/erro";"OFF";"28/07/2010";"Facture-e";"Erro no Campo CST na Impressão do  Danfe";"Uiaciane";322;"15/06/2011"
"BUG-965";"Falha/erro";"OFF";"28/07/2010";"Facture-e";"Erro ao emitir uma NF-e de Entrada ou Saída para exterior";"Uiaciane";322;"15/06/2011"
"BUG-966";"Falha/erro";"OFF";"28/07/2010";"Facture-e";"Múltiplas páginas no DANFE";"Carlos Fim";322;"15/06/2011"
"BUG-967";"Falha/erro";"OFF";"28/07/2010";"Facture-e";"Quadro ""Cálculo do ISSQN"" no DANFE";"Carlos Fim";322;"15/06/2011"
"NEW-968";"Nova funcionalidade";"OFF";"28/07/2010";"Facture-e";"DANFE em formato paisagem";"Carlos Fim";401;"02/09/2011"
"BUG-978";"Falha/erro";"OFF";"29/07/2010";"Facture-e";"""Valor IPI"" e ""Aliq. IPI"" da NF-e não aparece no DANFE";"Uiaciane";321;"15/06/2011"
"NEW-980";"Nova funcionalidade";"OFF";"29/07/2010";"Facture-e";"Gerar SPED através do sistema.";"Jefferson";229;"14/03/2011"
"CHG-981";"Mudança";"OFF";"29/07/2010";"Sicopri";"ID do usuário que fez a ultima alteração no cadastro, dentro do mesmo.";"Jefferson";166;"11/01/2011"
"BUG-984";"Falha/erro";"OFF";"30/07/2010";"Facture-e";"Erro ao emitir uma NF-e com Desconto maior que R$1000,00";"Uiaciane";8;"06/08/2010"
"BUG-993";"Falha/erro";"OFF";"30/07/2010";"School (web)";"Login em uma Escola, mas mostrando dados de outra.";"Robson Pacífico";45;"13/09/2010"
"BUG-995";"Falha/erro";"OFF";"30/07/2010";"Sicopri";"Mensagem de erro ao exibir interfaces do sistema";"Carlos Fim";7;"06/08/2010"
"BUG-996";"Falha/erro";"OFF";"30/07/2010";"Monnae";"Mensagem de erro ao exibir interfaces do sistema";"Carlos Fim";339;"04/07/2011"
"BUG-1003";"Falha/erro";"OFF";"02/08/2010";"Facture-e";"Erro no Valor das Faturas do DANFE";"Uiaciane";317;"15/06/2011"
"NEW-1006";"Nova funcionalidade";"OFF";"02/08/2010";"Facture-e";"Backup de NF-e por e-mail";"Carlos Fim";317;"15/06/2011"
"BUG-1017";"Falha/erro";"OFF";"03/08/2010";"Facture-e";"Erro ao Ativar Nota Fiscal Cancelada";"Uiaciane";317;"15/06/2011"
"CHG-1028";"Mudança";"OFF";"03/08/2010";"Facture-e";"Remoção da emissão de NFs em formulário pré-impresso";"Carlos Fim";316;"15/06/2011"
"REF-1029";"Refatoração";"OFF";"03/08/2010";"Facture-e";"Refatorar os tipos enumerados";"Carlos Fim";316;"15/06/2011"
"BUG-1038";"Falha/erro";"OFF";"03/08/2010";"Sicopri";"Erro na exclusão de notas fiscais";"Evandro";3;"06/08/2010"
"BUG-1043";"Falha/erro";"OFF";"04/08/2010";"Facture-e";"Filtragem pelas colunas do módulo de Conhecimento de Transporte não funciona";"Carlos Henrique";3;"06/08/2010"
"BUG-1045";"Falha/erro";"OFF";"04/08/2010";"Sicopri";"Erro no percentual do grupo outros";"Evandro";3;"06/08/2010"
"BUG-1048";"Falha/erro";"OFF";"04/08/2010";"Facture-e";"Exportação de Duplicatas";"Robson Pacífico";2;"06/08/2010"
"CHG-1052";"Mudança";"OFF";"05/08/2010";"School (desktop)";"Adequação ao Educacenso 2010";"Carlos Fim";26;"31/08/2010"
"BUG-1053";"Falha/erro";"OFF";"05/08/2010";"Sicopri";"Formatação do relatório Histórico do Produtor Rural";"Evandro";2;"06/08/2010"
"BUG-1055";"Falha/erro";"OFF";"06/08/2010";"Facture-e";"Erro ao imprimir o grid  Conhecimento de Transporte";"Uiaciane";1;"06/08/2010"
"BUG-1056";"Falha/erro";"OFF";"06/08/2010";"Sicopri";"Erro ao incluir novo processo de IE";"Diego";33;"08/09/2010"
"BUG-1058";"Falha/erro";"OFF";"09/08/2010";"Sicopri";"Endereço na AIDF";"Robson Pacífico";30;"08/09/2010"
"BUG-1059";"Falha/erro";"OFF";"09/08/2010";"Sicopri";"Tamanho da Fonte na AIDF";"Robson Pacífico";30;"08/09/2010"
"CHG-1060";"Mudança";"OFF";"09/08/2010";"Sicopri";"Impressão de AIDF nos demais processos";"Robson Pacífico";155;"11/01/2011"
"CHG-1061";"Mudança";"OFF";"09/08/2010";"Sicopri";"Campos obrigatórios no Cadastro de Processos";"Robson Pacífico";155;"11/01/2011"
"NEW-1063";"Nova funcionalidade";"OFF";"09/08/2010";"Facture-e";"Incluir referência de outro documento fiscal na NF-e";"Carlos Fim";218;"14/03/2011"
"CHG-1064";"Mudança";"OFF";"09/08/2010";"Sicopri";"Tarefa ""Checagem dos documentos necessários""";"Robson Pacífico";155;"11/01/2011"
"BUG-1068";"Falha/erro";"OFF";"09/08/2010";"Sicopri";"Modelo 4PD";"Evandro";30;"08/09/2010"
"BUG-1110";"Falha/erro";"OFF";"10/08/2010";"School (desktop)";"Erro ao incluir séries para educação infantil";"Diego";69;"20/10/2010"
"NEW-1073";"Nova funcionalidade";"OFF";"11/08/2010";"School (web)";"Gráfico Rendimento de Alunos";"Áquila";545;"06/02/2012"
"CHG-1074";"Mudança";"OFF";"11/08/2010";"School (web)";"Filtros para Gráfico de Divisão Alunos por Escola";"Áquila";671;"11/06/2012"
"NEW-1075";"Nova funcionalidade";"OFF";"11/08/2010";"School (web)";"Relatório de Frequência de Alunos";"Áquila";967;"03/04/2013"
"BUG-1081";"Falha/erro";"OFF";"11/08/2010";"Sicopri";"Erro ao cadastrar um processo";"Uiaciane";28;"08/09/2010"
"BUG-1086";"Falha/erro";"OFF";"11/08/2010";"Facture-e";"Local de carga e descarga na NF-e";"Carlos Fim";308;"15/06/2011"
"CHG-1087";"Mudança";"OFF";"11/08/2010";"Facture-e";"Novos campos nos dados do transporte de mercadoria";"Carlos Fim";308;"15/06/2011"
"CHG-1088";"Mudança";"OFF";"11/08/2010";"Facture-e";"Informações de veículos na NF-e";"Carlos Fim";308;"15/06/2011"
"CHG-1089";"Mudança";"OFF";"11/08/2010";"Facture-e";"Incluir os campos Telefone, SUFRAMA e e-mail do destinatário na NF-e";"Carlos Fim";308;"15/06/2011"
"REF-1091";"Refatoração";"OFF";"11/08/2010";"Sicopri";"Impressão de AIDFs";"Evandro";387;"02/09/2011"
"REF-1092";"Refatoração";"OFF";"11/08/2010";"Facture-e";"Refatorar o módulo de Naturezas de Operação";"Carlos Fim";308;"15/06/2011"
"CHG-1093";"Mudança";"OFF";"11/08/2010";"Facture-e";"Modificar o Módulo de Naturezas de Operação";"Carlos Fim";308;"15/06/2011"
"CHG-1106";"Mudança";"OFF";"11/08/2010";"Sicopri";"Aprimorar o cadastro de Processos";"Diego";151;"11/01/2011"
"CHG-1108";"Mudança";"OFF";"11/08/2010";"Sicopri";"Configuração de impressão de AIDFs";"Diego";281;"20/05/2011"
"BUG-1109";"Falha/erro";"OFF";"11/08/2010";"Sicopri";"Cadastro de notas fiscais avulsas";"Diego";151;"11/01/2011"
"BUG-1094";"Falha/erro";"OFF";"12/08/2010";"Sicopri";"Notas duplicatas";"Anderson";27;"08/09/2010"
"REF-1097";"Refatoração";"OFF";"12/08/2010";"Sicopri";"Subrotinas globais";"Evandro";386;"02/09/2011"
"REF-1098";"Refatoração";"OFF";"13/08/2010";"Facture-e";"Refatorar o módulo de Produtos";"Carlos Fim";307;"15/06/2011"
"REF-1099";"Refatoração";"OFF";"13/08/2010";"Facture-e";"Refatorar o gerenciamento de itens da Nota Fiscal";"Carlos Fim";307;"15/06/2011"
"CHG-1101";"Mudança";"OFF";"13/08/2010";"Facture-e";"Modificar a interface de gerenciamento de itens da nota fiscal";"Carlos Fim";307;"15/06/2011"
"BUG-1102";"Falha/erro";"OFF";"13/08/2010";"Sicopri";"Importação do Modelo de AIDF";"Robson Pacífico";26;"08/09/2010"
"BUG-1103";"Falha/erro";"OFF";"13/08/2010";"Sicopri";"Limpar filtros abaixo da Legenda";"Robson Pacífico";26;"08/09/2010"
"BUG-1104";"Falha/erro";"OFF";"13/08/2010";"Monnae";"Na Análise Financeira o somatório das entradas não bate com o total de entradas da tabela de Saldos";"Daiane Faé";250;"19/04/2011"
"BUG-1105";"Falha/erro";"OFF";"13/08/2010";"Sicopri";"Coluna Quantidade mudando para Nº de itens.";"Robson Pacífico";26;"08/09/2010"
"BUG-1107";"Falha/erro";"OFF";"13/08/2010";"Sicopri";"Notas duplicadas";"Robson Pacífico";26;"08/09/2010"
"BUG-1111";"Falha/erro";"OFF";"13/08/2010";"Facture-e";"Erro ao visualizar  Situação de uma Nota Fiscal";"Uiaciane";307;"15/06/2011"
"CHG-1112";"Mudança";"OFF";"13/08/2010";"Facture-e";"Inserir a coluna IPI no grid Notas Fiscais";"Uiaciane";307;"15/06/2011"
"BUG-1113";"Falha/erro";"OFF";"13/08/2010";"Facture-e";"Erro ao inserir Local de Entrega e Coleta da NF-e";"Uiaciane";307;"15/06/2011"
"BUG-1114";"Falha/erro";"OFF";"13/08/2010";"Facture-e";"Valor do IPI";"Uiaciane";307;"15/06/2011"
"BUG-1115";"Falha/erro";"OFF";"13/08/2010";"Facture-e";"Erro ao Visualizar Faturas/Duplicatas";"Uiaciane";307;"15/06/2011"
"CHG-1118";"Mudança";"OFF";"13/08/2010";"Facture-e";"Inscrição Estadual do Substituto Tributário";"Uiaciane";306;"15/06/2011"
"BUG-1119";"Falha/erro";"OFF";"13/08/2010";"Facture-e";"Erro no Destinatário/Remetente ao enviar uma NF-e";"Uiaciane";306;"15/06/2011"
"CHG-1120";"Mudança";"OFF";"13/08/2010";"Sicopri";"Exibir nome do usuário logado";"Evandro";151;"11/01/2011"
"CHG-1127";"Mudança";"OFF";"17/08/2010";"Sicopri";"Modelo e série das notas canceladas";"Evandro";22;"08/09/2010"
"BUG-1141";"Falha/erro";"OFF";"19/08/2010";"Facture-e";"Erro no cálculo do campo ""Valor PIS"" e ""Valor COFINS""";"Uiaciane";301;"15/06/2011"
"BUG-1146";"Falha/erro";"OFF";"19/08/2010";"Sicopri";"Falha no modelo da Nota Fiscal";"Uiaciane";20;"08/09/2010"
"BUG-1147";"Falha/erro";"OFF";"19/08/2010";"Sicopri";"Inconsistência no Relatório de Notas Duplicadas";"Uiaciane";20;"08/09/2010"
"BUG-1163";"Falha/erro";"OFF";"20/08/2010";"School (web)";"Excesso de informação no combo";"Diego";24;"13/09/2010"
"BUG-1164";"Falha/erro";"OFF";"20/08/2010";"Facture-e";"Erro na seleção do item cadastrado";"Daiane Faé";299;"15/06/2011"
"CHG-1166";"Mudança";"OFF";"23/08/2010";"School (desktop)";"Adequação do agente de importação do censo ao novo layout (2010)";"Carlos Fim";9;"31/08/2010"
"REF-1167";"Refatoração";"OFF";"23/08/2010";"School (web)";"Aprimorar Consultas";"Áquila";806;"05/11/2012"
"NEW-1203";"Nova funcionalidade";"OFF";"24/08/2010";"Sicopri";"Relatório de produtos por produtor";"Anderson";269;"20/05/2011"
"BUG-1205";"Falha/erro";"OFF";"24/08/2010";"Sicopri";"Erro no formato de Data da Nota Fiscal";"Uiaciane";15;"08/09/2010"
"BUG-1206";"Falha/erro";"OFF";"24/08/2010";"Facture-e";"Itens fora de ordem no Sintegra";"Carlos Henrique";295;"15/06/2011"
"NEW-1207";"Nova funcionalidade";"OFF";"25/08/2010";"Facture-e";"Registro de NFe Inutilizada e Denegada (Sintegra)";"Carlos Henrique";295;"15/06/2011"
"BUG-1208";"Falha/erro";"OFF";"25/08/2010";"Sicopri";"Erro no campo Observações";"Uiaciane";14;"08/09/2010"
"BUG-1209";"Falha/erro";"OFF";"25/08/2010";"Facture-e";"Notas de Energia e Telecomunicação exibidas no registro 51 do Sintegra";"Carlos Henrique";294;"15/06/2011"
"CHG-1211";"Mudança";"OFF";"26/08/2010";"Sicopri";"Gráfico de Produção";"Robson Pacífico";138;"11/01/2011"
"BUG-1212";"Falha/erro";"OFF";"26/08/2010";"Facture-e";"Falha no Menu Lateral";"Uiaciane";293;"15/06/2011"
"CHG-1213";"Mudança";"OFF";"26/08/2010";"Facture-e";"Botão de impressão em uma NFE, em visualização.";"Robson Pacífico";293;"15/06/2011"
"CHG-1214";"Mudança";"OFF";"27/08/2010";"Facture-e";"Modificar o cadastro de Produtos";"Carlos Fim";293;"15/06/2011"
"BUG-1215";"Falha/erro";"OFF";"27/08/2010";"Facture-e";"Campo Série Vazio em notas que não possuem Seriação";"Carlos Henrique";293;"15/06/2011"
